id,pattern,entry,exit,market_filter,pyramid,period,start,end,initial_cash,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,average_win_pct,average_loss_pct,mean_net_r,mean_holding_sessions,average_exposure_pct,fees_and_fixed_charges
three_or_two_70__intraday_pivot__target_3r__m0__a1,three_or_two_70,intraday_pivot,target_3r,False,True,full,2016-01-01,2026-09-23,100000,99616.42516274251,-0.3835748372574943,-0.03582055940435369,2.157714789004661,8,25.0,0.8672982888375882,19.061405972873366,-6.666804317692943,-0.09085176192016553,22.375,0.4648777325845129,331.39400323646873
three_or_two_70__intraday_pivot__target_3r__m0__a1,three_or_two_70,intraday_pivot,target_3r,False,True,full_stress,2016-01-01,2026-09-23,100000,99842.6808215205,-0.15731917847950916,-0.014676328703100427,2.045847118613764,7,28.571428571428573,0.932187197444843,18.26091068010588,-7.321612291838619,-0.05612042986527704,24.714285714285715,0.3822843438957946,544.9564975242473
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,development,2016-01-01,2020-12-31,100000,99288.45401893607,-0.7115459810639324,-0.14273549771385285,2.1259232229661307,5,20.0,0.631909808486844,20.878290136195435,-6.897512011156042,-0.27016695802305735,32.2,0.9035485430479181,201.85007378685737
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,validation,2021-01-01,2023-12-29,100000,100816.90506748746,0.8169050674874612,0.2724973905692263,0.48181547103253175,2,50.0,2.6954728866153532,17.247232048721965,-5.716330379171584,0.8127579374625193,5.5,0.09891560286214875,89.16372961823447
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,full,2016-01-01,2026-09-23,100000,100092.03867694353,0.09203867694351775,0.008576596931941793,2.1259232229661307,7,28.571428571428573,1.0381129804917886,19.061405972873366,-6.66127568475915,0.03902655780552511,24.571428571428573,0.44885205089042396,290.76560974664653
three_or_two_70__intraday_pivot__target_3r__m1__a0,three_or_two_70,intraday_pivot,target_3r,True,False,full_stress,2016-01-01,2026-09-23,100000,99834.01680399895,-0.1659831960010516,-0.015485205216658748,2.0545111361353063,7,28.571428571428573,0.9287187624076754,18.26091068010588,-7.340560088058479,-0.05612042986527742,24.571428571428573,0.3799786724143329,545.1539072130378
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,development,2016-01-01,2020-12-31,100000,99288.45401893607,-0.7115459810639324,-0.14273549771385285,2.1259232229661307,5,20.0,0.631909808486844,20.878290136195435,-6.897512011156042,-0.27016695802305735,32.2,0.9035485430479181,201.85007378685737
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,validation,2021-01-01,2023-12-29,100000,100816.90506748746,0.8169050674874612,0.2724973905692263,0.48181547103253175,2,50.0,2.6954728866153532,17.247232048721965,-5.716330379171584,0.8127579374625193,5.5,0.09891560286214875,89.16372961823447
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,full,2016-01-01,2026-09-23,100000,100092.03867694353,0.09203867694351775,0.008576596931941793,2.1259232229661307,7,28.571428571428573,1.0381129804917886,19.061405972873366,-6.66127568475915,0.03902655780552511,24.571428571428573,0.44885205089042396,290.76560974664653
three_or_two_70__intraday_pivot__target_3r__m1__a1,three_or_two_70,intraday_pivot,target_3r,True,True,full_stress,2016-01-01,2026-09-23,100000,99834.01680399895,-0.1659831960010516,-0.015485205216658748,2.0545111361353063,7,28.571428571428573,0.9287187624076754,18.26091068010588,-7.340560088058479,-0.05612042986527742,24.571428571428573,0.3799786724143329,545.1539072130378
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a0,three_or_two_70,close_volume_next_open,atr_trail,False,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m0__a1,three_or_two_70,close_volume_next_open,atr_trail,False,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a0,three_or_two_70,close_volume_next_open,atr_trail,True,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__atr_trail__m1__a1,three_or_two_70,close_volume_next_open,atr_trail,True,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_70,close_volume_next_open,weekly_sma10,False,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_70,close_volume_next_open,weekly_sma10,False,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_70,close_volume_next_open,weekly_sma10,True,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_70,close_volume_next_open,weekly_sma10,True,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a0,three_or_two_70,close_volume_next_open,target_3r,False,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m0__a1,three_or_two_70,close_volume_next_open,target_3r,False,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a0,three_or_two_70,close_volume_next_open,target_3r,True,False,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,development,2016-01-01,2020-12-31,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,validation,2021-01-01,2023-12-29,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,later,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,later_stress,2024-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,full,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_70__close_volume_next_open__target_3r__m1__a1,three_or_two_70,close_volume_next_open,target_3r,True,True,full_stress,2016-01-01,2026-09-23,100000,100000.0,0.0,0.0,-0.0,0,,,,,,,0.0,0.0
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,development,2016-01-01,2020-12-31,100000,98360.17958398895,-1.6398204160110508,-0.3301818283353186,2.610671181940727,13,23.076923076923077,0.5533236294535495,8.683944429906784,-5.419034930281798,-0.27136675585799824,11.384615384615385,0.8803870278561903,538.6222939709917
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,validation,2021-01-01,2023-12-29,100000,101398.8887628366,1.3988887628366031,0.4657362630074324,2.2631522033610407,19,42.10526315789474,1.3558048159118663,10.592985881204651,-5.6886607015041415,0.11398683317267759,11.210526315789474,1.7721407549471184,747.8948933017883
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,later,2024-01-01,2026-09-23,100000,99030.40859214989,-0.9695914078501122,-0.3566629554560552,2.107181139663794,8,25.0,0.5225862107016649,7.684534794619335,-5.768200762820286,-0.3237349986290632,7.125,0.47647219895025783,315.19574437242903
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,later_stress,2024-01-01,2026-09-23,100000,98837.31439526187,-1.162685604738134,-0.4279561602283266,1.9070610449237635,6,16.666666666666668,0.3790555871230971,11.536732685270358,-6.770564210424543,-0.4637635312366841,6.333333333333333,0.27248587445812117,451.3607326502828
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,full,2016-01-01,2026-09-23,100000,98756.1443280966,-1.2438556719033933,-0.11661583728890257,3.30388960121758,40,32.5,0.8706357418915396,9.70358562633752,-5.6074118075482815,-0.09901419953821142,10.45,1.0333748424217686,1598.4859723722075
three_or_two_smaller__intraday_pivot__atr_trail__m0__a0,three_or_two_smaller,intraday_pivot,atr_trail,False,False,full_stress,2016-01-01,2026-09-23,100000,97082.37390279959,-2.9176260972004098,-0.27565768011575953,4.244119181702011,38,28.94736842105263,0.7008629249440825,10.356294309491986,-6.163872325806442,-0.18705111448165043,10.5,0.898644793646878,2896.4134375119334
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,development,2016-01-01,2020-12-31,100000,98360.17958398895,-1.6398204160110508,-0.3301818283353186,2.610671181940727,13,23.076923076923077,0.5533236294535495,8.683944429906784,-5.419034930281798,-0.27136675585799824,11.384615384615385,0.8803870278561903,538.6222939709917
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,validation,2021-01-01,2023-12-29,100000,101398.8887628366,1.3988887628366031,0.4657362630074324,2.2631522033610407,19,42.10526315789474,1.3558048159118663,10.592985881204651,-5.6886607015041415,0.11398683317267759,11.210526315789474,1.7721407549471184,747.8948933017883
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,later,2024-01-01,2026-09-23,100000,99030.40859214989,-0.9695914078501122,-0.3566629554560552,2.107181139663794,8,25.0,0.5225862107016649,7.684534794619335,-5.768200762820286,-0.3237349986290632,7.125,0.47647219895025783,315.19574437242903
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,later_stress,2024-01-01,2026-09-23,100000,98837.31439526187,-1.162685604738134,-0.4279561602283266,1.9070610449237635,6,16.666666666666668,0.3790555871230971,11.536732685270358,-6.770564210424543,-0.4637635312366841,6.333333333333333,0.27248587445812117,451.3607326502828
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,full,2016-01-01,2026-09-23,100000,98756.1443280966,-1.2438556719033933,-0.11661583728890257,3.30388960121758,40,32.5,0.8706357418915396,9.70358562633752,-5.6074118075482815,-0.09901419953821142,10.45,1.0333748424217686,1598.4859723722075
three_or_two_smaller__intraday_pivot__atr_trail__m0__a1,three_or_two_smaller,intraday_pivot,atr_trail,False,True,full_stress,2016-01-01,2026-09-23,100000,97082.37390279959,-2.9176260972004098,-0.27565768011575953,4.244119181702011,38,28.94736842105263,0.7008629249440825,10.356294309491986,-6.163872325806442,-0.18705111448165043,10.5,0.898644793646878,2896.4134375119334
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,development,2016-01-01,2020-12-31,100000,98317.6972475786,-1.682302752421394,-0.3387940904322706,2.611771571826227,13,23.076923076923077,0.5469938651518007,8.683944429906784,-5.475001270226416,-0.27690019976475394,11.307692307692308,0.8750229845025916,538.6859220335134
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,validation,2021-01-01,2023-12-29,100000,101241.26673102472,1.241266731024715,0.41347329540817324,2.2631522033610407,17,41.1764705882353,1.340453437926732,11.002882509043095,-5.4996403693327345,0.13309220900419677,10.411764705882353,1.4976023060889334,679.0916555175239
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,later,2024-01-01,2026-09-23,100000,99342.7559413514,-0.6572440586486095,-0.24152587875377884,2.107181139663794,7,28.571428571428573,0.6175650182052669,7.684534794619335,-6.04774429143753,-0.27805385404705824,7.428571428571429,0.43364701847778403,274.1946364383977
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,later_stress,2024-01-01,2026-09-23,100000,98837.31439526187,-1.162685604738134,-0.4279561602283266,1.9070610449237635,6,16.666666666666668,0.3790555871230971,11.536732685270358,-6.770564210424543,-0.4637635312366841,6.333333333333333,0.27248587445812117,451.3607326502828
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,full,2016-01-01,2026-09-23,100000,98868.38730907586,-1.1316126909241442,-0.10603815746583756,3.3052821805378496,37,32.432432432432435,0.8750921524612685,9.868575304671019,-5.60042558216308,-0.08897789581368282,10.162162162162161,0.9422654293656582,1488.7452547164337
three_or_two_smaller__intraday_pivot__atr_trail__m1__a0,three_or_two_smaller,intraday_pivot,atr_trail,True,False,full_stress,2016-01-01,2026-09-23,100000,97002.42046941724,-2.9975795305827613,-0.2833169244139233,4.288130428501169,36,27.77777777777778,0.6838356071860006,10.705747612092015,-6.0972692401795126,-0.19195792288447247,10.055555555555555,0.82576266637366,2763.36100198712
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,development,2016-01-01,2020-12-31,100000,98317.6972475786,-1.682302752421394,-0.3387940904322706,2.611771571826227,13,23.076923076923077,0.5469938651518007,8.683944429906784,-5.475001270226416,-0.27690019976475394,11.307692307692308,0.8750229845025916,538.6859220335134
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,validation,2021-01-01,2023-12-29,100000,101241.26673102472,1.241266731024715,0.41347329540817324,2.2631522033610407,17,41.1764705882353,1.340453437926732,11.002882509043095,-5.4996403693327345,0.13309220900419677,10.411764705882353,1.4976023060889334,679.0916555175239
